"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Kevin Rooney","KEVIN.ROONEY","8479291","21-22","NYR","C","L",1993-05-21,28,2011,NA,NA,51,712.92,6,3,2,11,60,69,90,5.55,10,8.7,8.04,40,14,16,62,61,7,18,0,0,11,147,180,-33
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","21-22","ANA","D","R",1989-01-29,32,2007,1,14,67,1405.33,7,9,13,29,136,178,248,6.21,5.15,3.93,3.49,104,50,26,55,80,16,5,0,0,-11,0,0,0
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","21-22","COL","L","R",1995-03-31,26,2013,NA,NA,11,94.23,1,0,1,2,9,10,14,0.94,11.11,10,9.4,4,1,4,12,10,0,2,0,0,2,1,0,1
"Kieffer Bellows","KIEFFER.BELLOWS","8479356","21-22","NYI","L","L",1998-06-10,23,2016,1,19,33,396.08,4,7,2,13,56,77,111,5.53,7.14,5.19,7.18,6,20,4,69,47,5,1,1,1,-4,0,1,-1
"Kirby Dach","KIRBY.DACH","8481523","21-22","CHI","C","R",2001-01-21,20,2019,1,3,63,1161.7,8,8,7,23,105,144,182,13.27,7.62,5.56,9.22,42,17,39,41,126,19,13,1,1,-6,171,357,-186
"Kirill Kaprizov","KIRILL.KAPRIZOV","8478864","21-22","MIN","L","L",1997-04-26,24,2015,5,135,63,1195,36,30,15,81,227,319,406,22.97,15.86,11.29,7.2,23,58,42,68,108,13,33,0,0,20,2,3,-1
"Klim Kostin","KLIM.KOSTIN","8480011","21-22","STL","C","L",1999-05-05,22,2017,1,31,40,360.72,4,2,3,9,31,44,60,2.67,12.9,9.09,6.07,9,16,9,90,18,9,11,1,1,2,2,2,0
"Kole Lind","KOLE.LIND","8479986","21-22","SEA","R","R",1998-10-16,22,2017,2,33,10,103.03,0,1,3,4,10,15,17,0.66,0,0,4.4,2,1,3,10,21,3,2,0,0,-1,3,5,-2
"Kris Letang","KRIS.LETANG","8471724","21-22","PIT","D","R",1987-04-24,34,2005,3,62,63,1615.4,7,29,20,56,174,221,332,8.53,4.02,3.17,3.86,106,65,45,139,110,19,9,1,1,-10,0,0,0
"Kris Russell","KRIS.RUSSELL","8471729","21-22","EDM","D","L",1987-05-02,34,2005,3,67,24,374.08,0,3,2,5,25,31,48,0.75,0,0,2.42,55,11,3,20,26,2,1,0,0,-1,0,0,0
"Kristian Reichel","KRISTIAN.REICHEL","8480443","21-22","WPG","C","R",1998-06-11,23,2016,NA,NA,13,135.25,1,0,1,2,18,23,30,1.62,5.56,4.35,7.04,10,1,7,14,16,1,1,1,1,0,1,0,1
"Kristian Vesalainen","KRISTIAN.VESALAINEN","8480005","21-22","WPG","L","L",1999-06-01,22,2017,1,24,53,459.53,2,0,1,3,43,49,64,3.2,4.65,4.08,6.53,14,8,5,72,33,3,5,0,0,2,0,1,-1
"Kurtis MacDermid","KURTIS.MACDERMID","8477073","21-22","COL","D","L",1994-03-25,27,2012,NA,NA,50,367.6,2,1,1,4,41,57,81,1.96,4.88,3.51,3.44,21,11,3,88,30,11,3,6,6,-8,0,0,0
"Kyle Burroughs","KYLE.BURROUGHS","8477335","21-22","VAN","D","R",1995-07-12,26,2013,7,196,36,463.12,1,1,2,4,33,41,71,1.06,3.03,2.44,2.59,47,6,6,97,72,9,6,3,3,-3,0,0,0
"Kyle Capobianco","KYLE.CAPOBIANCO","8478476","21-22","ARI","D","L",1997-08-13,24,2015,3,63,30,467.13,2,2,1,5,27,36,51,1.47,7.41,5.56,4.08,31,24,11,21,30,10,4,0,0,-6,0,0,0
"Kyle Clifford","KYLE.CLIFFORD","8475160","21-22","TOR","L","L",1991-01-13,30,2009,2,35,13,110.55,0,1,1,2,9,13,19,0.59,0,0,4.54,5,1,3,22,24,2,1,1,1,-1,1,4,-3
"Kyle Connor","KYLE.CONNOR","8478398","21-22","WPG","L","L",1996-12-09,24,2015,1,17,67,1464.55,41,23,18,82,283,347,431,31.23,14.49,11.82,9,17,44,52,30,53,2,5,0,0,3,1,4,-3
"Kyle Okposo","KYLE.OKPOSO","8473449","21-22","BUF","R","R",1988-04-16,33,2006,1,7,61,1032.97,17,7,14,38,151,203,257,11.68,11.26,8.37,5.75,14,30,20,48,62,17,9,1,1,-8,84,79,5
"Kyle Palmieri","KYLE.PALMIERI","8475151","21-22","NYI","C/R","R",1991-02-01,30,2009,1,26,51,789.85,11,6,6,23,111,152,194,14.42,9.91,7.24,9.49,16,14,12,60,54,18,15,1,1,-3,11,24,-13
"Kyle Turris","KYLE.TURRIS","8474068","21-22","EDM","C","R",1989-08-14,32,2007,1,3,23,198.3,1,0,3,4,21,29,43,1.53,4.76,3.45,5.28,6,5,9,13,24,2,2,0,0,0,28,22,6
"Lane Pederson","LANE.PEDERSON","8478967","21-22","S.J","C","R",1997-08-04,24,2015,NA,NA,27,284.48,0,1,1,2,22,31,38,1.88,0,0,6.06,10,6,6,51,40,5,3,0,0,-2,40,47,-7
"Lars Eller","LARS.ELLER","8474189","21-22","WSH","C","L",1989-05-08,32,2007,1,13,58,949.42,9,11,3,23,83,125,162,7.86,10.84,7.2,6.29,31,30,26,72,71,14,12,0,0,-2,412,417,-5
"Lassi Thomson","LASSI.THOMSON","8481575","21-22","OTT","D","R",2000-09-24,20,2019,1,19,16,275.88,0,2,3,5,18,21,39,0.64,0,0,3.05,9,7,5,23,23,1,3,0,0,2,0,0,0
"Laurent Dauphin","LAURENT.DAUPHIN","8477460","21-22","MTL","C","L",1995-03-27,26,2013,2,39,32,443.68,3,4,3,10,39,54,69,4.61,7.69,5.56,8.54,24,10,14,28,75,9,7,1,1,-2,93,125,-32
"Lawson Crouse","LAWSON.CROUSE","8478474","21-22","ARI","L","L",1997-06-23,24,2015,1,11,65,1133.53,20,9,5,34,131,183,224,15.58,15.27,10.93,8.51,36,23,29,181,92,16,11,4,4,-5,16,32,-16
"Leon Draisaitl","LEON.DRAISAITL","8477934","21-22","EDM","C","L",1995-10-27,25,2014,1,3,67,1527.4,48,28,20,96,227,319,401,33.07,21.15,15.05,10.37,22,75,58,41,118,20,23,0,0,3,746,640,106
"Liam O'Brien","LIAM.O'BRIEN","8477070","21-22","ARI","C","L",1994-07-29,27,2012,NA,NA,37,348.65,2,1,0,3,33,48,64,3.41,6.06,4.17,7.1,10,7,4,131,50,13,10,10,10,-3,5,5,0
"Lias Andersson","LIAS.ANDERSSON","8480072","21-22","L.A","C","L",1998-10-13,22,2017,1,7,16,177.87,0,1,0,1,21,23,27,1.74,0,0,7.57,2,5,1,20,20,5,6,0,0,1,14,13,1
"Libor Hajek","LIBOR.HAJEK","8479333","21-22","NYR","D","L",1998-02-04,23,2016,2,37,16,202.25,0,0,1,1,12,15,22,0.25,0,0,1.67,24,4,2,7,26,4,2,0,0,-2,0,0,0
"Logan Brown","LOGAN.BROWN","8479366","21-22","STL","C","L",1998-03-05,23,2016,1,11,25,261.3,3,2,2,7,24,34,40,3.76,12.5,8.82,11.06,10,7,5,15,34,2,2,0,0,0,25,45,-20
"Logan Couture","LOGAN.COUTURE","8474053","21-22","S.J","C","L",1989-03-28,32,2007,1,9,60,1138.27,21,17,9,47,157,202,235,18.11,13.38,10.4,8.97,44,28,51,78,53,9,14,0,0,5,489,508,-19
"Logan O'Connor","LOGAN.O'CONNOR","8481186","21-22","COL","R","R",1996-08-14,25,2014,NA,NA,66,960.12,6,10,4,20,113,134,173,10.23,5.31,4.48,7.63,52,15,32,77,109,12,19,1,1,7,5,15,-10
"Logan Shaw","LOGAN.SHAW","8476400","21-22","OTT","R","R",1992-10-05,28,2011,3,76,17,159.43,1,1,1,3,17,20,22,1.23,5.88,5,6.15,5,3,11,11,12,1,1,0,0,0,58,57,1
"Logan Stanley","LOGAN.STANLEY","8479378","21-22","WPG","D","L",1998-05-26,23,2016,1,18,51,791.37,1,5,7,13,74,118,165,2.77,1.35,0.85,2.35,82,54,11,113,84,11,6,4,4,-5,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","8470626","21-22","ARI","L","L",1985-07-17,36,2003,2,33,57,712.28,2,8,7,17,62,77,90,5.18,3.23,2.6,6.73,13,16,14,10,49,3,3,0,0,0,14,8,6
"Lucas Carlsson","LUCAS.CARLSSON","8479523","21-22","FLA","D","L",1997-07-05,24,2016,4,110,35,434.68,3,3,3,9,37,49,73,1.62,8.11,6.12,3.31,25,10,5,35,47,5,0,0,0,-5,0,0,0
"Lucas Raymond","LUCAS.RAYMOND","8482078","21-22","DET","L","R",2002-03-28,19,2020,1,4,66,1204.58,20,14,15,49,150,185,242,16.94,13.33,10.81,9.16,18,31,18,50,85,7,16,0,0,9,11,12,-1
"Lukas Reichel","LUKAS.REICHEL","8482117","21-22","CHI","L","L",2002-05-17,19,2020,1,17,5,70.88,0,0,0,0,8,10,11,0.81,0,0,8.1,1,3,2,0,6,0,0,0,0,0,14,27,-13
"Lukas Vejdemo","LUKAS.VEJDEMO","8478838","21-22","MTL","C","L",1996-01-25,25,2015,3,87,6,63.82,1,0,0,1,10,11,11,1.05,10,9.09,9.55,4,3,4,7,9,0,0,0,0,0,12,19,-7
"Luke Glendening","LUKE.GLENDENING","8476822","21-22","DAL","C","R",1989-04-28,32,2007,NA,NA,64,895.13,8,2,2,12,85,120,139,11.17,9.41,6.67,9.31,44,11,13,144,84,4,10,1,1,6,331,229,102
"Luke Kunin","LUKE.KUNIN","8479316","21-22","NSH","C","R",1997-12-04,23,2016,1,15,66,950.78,12,6,2,20,105,148,176,12.01,11.43,8.11,8.11,45,16,15,200,77,12,9,5,5,-3,32,47,-15
"Luke Schenn","LUKE.SCHENN","8474568","21-22","VAN","D","R",1989-11-02,31,2008,1,5,52,889.63,3,7,4,14,64,81,132,2.04,4.69,3.7,2.52,77,34,5,217,86,12,2,5,5,-10,0,0,0
"Mackenzie Entwistle","MACKENZIE.ENTWISTLE","8480025","21-22","CHI","R","R",1999-07-14,22,2017,3,69,48,500.47,5,4,2,11,30,40,47,4.9,16.67,12.5,12.25,19,10,8,115,61,2,11,1,1,9,18,24,-6
"Mackenzie MacEachern","MACKENZIE.MACEACHERN","8476907","21-22","STL","L","L",1994-03-09,27,2012,3,67,8,66.32,0,1,0,1,8,9,10,0.74,0,0,8.22,0,1,4,11,9,1,0,0,0,-1,0,0,0
"MacKenzie Weegar","MACKENZIE.WEEGAR","8477346","21-22","FLA","D","R",1994-01-07,27,2013,7,206,65,1534.13,6,15,14,35,161,218,310,7.81,3.73,2.75,3.58,134,75,66,156,122,20,8,1,1,-12,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","8471709","21-22","S.J","D","L",1987-03-30,34,2005,2,35,58,886.25,3,5,6,14,47,76,112,1.7,6.38,3.95,2.24,67,25,12,33,64,7,5,0,0,-2,0,0,0
"Marc Staal","MARC.STAAL","8471686","21-22","DET","D","L",1987-01-13,34,2005,1,12,57,966.3,3,4,6,13,63,87,118,2.87,4.76,3.45,3.3,61,23,9,66,44,12,8,0,0,-4,0,0,0
"Marco Scandella","MARCO.SCANDELLA","8474618","21-22","STL","D","L",1990-02-23,31,2008,2,55,54,949.95,2,5,5,12,62,83,111,3.18,3.23,2.41,3.83,58,36,10,73,63,8,1,0,0,-7,0,0,0
"Marcus Foligno","MARCUS.FOLIGNO","8475220","21-22","MIN","L","L",1991-08-10,30,2009,4,104,60,1000.28,19,12,2,33,80,109,134,12.07,23.75,17.43,11.07,35,23,25,197,75,20,11,9,9,-9,10,8,2
"Marcus Johansson","MARCUS.JOHANSSON","8475149","21-22","SEA","L","L",1990-10-06,30,2009,1,24,51,845.65,6,12,5,23,81,103,136,9.08,7.41,5.83,8.82,18,18,24,17,54,2,10,0,0,8,31,49,-18
"Marcus Johansson","MARCUS.JOHANSSON","8475149","21-22","WSH","L","L",1990-10-06,30,2009,1,24,4,65.65,0,0,0,0,4,8,8,0.64,0,0,8,3,1,1,5,6,0,0,0,0,0,1,1,0
"Marcus Pettersson","MARCUS.PETTERSSON","8477969","21-22","PIT","D","L",1996-05-08,25,2014,2,38,61,962.5,1,9,5,15,59,103,148,2.35,1.69,0.97,2.28,62,10,15,110,156,16,11,0,0,-5,0,0,0
"Marian Studenic","MARIAN.STUDENIC","8480226","21-22","DAL","L/R","L",1998-10-28,22,2017,5,143,6,66.05,0,0,1,1,4,7,12,0.69,0,0,9.86,4,2,0,5,11,1,2,0,0,1,0,0,0
"Marian Studenic","MARIAN.STUDENIC","8480226","21-22","N.J","L/R","L",1998-10-28,22,2017,5,143,17,200.52,1,0,0,1,24,33,37,2.83,4.17,3.03,8.58,10,4,9,12,23,0,4,0,0,4,1,3,-2
"Mario Ferraro","MARIO.FERRARO","8479983","21-22","S.J","D","L",1998-09-17,22,2017,2,49,48,1118.47,2,3,6,11,37,58,86,1.84,5.41,3.45,3.17,127,28,23,101,112,5,7,0,0,2,0,0,0
"Mark Borowiecki","MARK.BOROWIECKI","8474697","21-22","NSH","D","L",1989-07-12,32,2008,5,139,44,572.92,0,1,1,2,28,44,65,0.89,0,0,2.02,59,9,3,146,51,12,12,10,8,-2,0,0,0
"Mark Friedman","MARK.FRIEDMAN","8478017","21-22","PIT","D","R",1995-12-25,25,2014,3,86,21,280.12,1,1,3,5,21,34,39,1.53,4.76,2.94,4.5,17,3,3,23,51,6,11,1,1,5,0,0,0
"Mark Giordano","MARK.GIORDANO","8470966","21-22","SEA","D","L",1983-10-03,37,2002,NA,NA,55,1181.93,6,8,9,23,123,184,286,5.36,4.88,3.26,2.91,98,32,15,46,102,16,5,1,1,-11,1,0,1
"Mark Giordano","MARK.GIORDANO","8470966","21-22","TOR","D","L",1983-10-03,37,2002,NA,NA,3,58.1,0,0,0,0,1,2,9,0.03,0,0,1.5,12,2,0,6,6,0,0,0,0,0,0,0,0
"Mark Jankowski","MARK.JANKOWSKI","8476873","21-22","BUF","C","L",1994-09-13,27,2012,1,21,19,259.25,2,1,2,5,14,22,29,1.57,14.29,9.09,7.14,8,10,4,5,12,2,5,0,0,3,86,93,-7
"Mark Kastelic","MARK.KASTELIC","8480355","21-22","OTT","C","R",1999-03-11,22,2019,5,125,9,80.4,0,0,1,1,1,5,7,0.14,0,0,2.8,6,4,3,34,12,1,0,0,0,-1,42,23,19
"Mark Pysyk","MARK.PYSYK","8475796","21-22","BUF","D","R",1992-01-11,29,2010,1,23,62,1119.63,2,3,6,11,57,89,115,3.18,3.51,2.25,3.57,82,19,20,40,56,8,3,0,0,-5,0,0,0
"Mark Scheifele","MARK.SCHEIFELE","8476460","21-22","WPG","C","R",1993-03-15,28,2011,1,7,61,1303.77,26,21,15,62,146,194,241,17.94,17.81,13.4,9.25,43,58,44,34,107,9,19,1,2,11,391,387,4
"Mark Stone","MARK.STONE","8475913","21-22","VGK","R","R",1992-05-13,29,2010,6,178,28,508.1,8,14,6,28,53,71,87,7.92,15.09,11.27,11.15,19,23,44,14,21,4,7,0,0,3,13,14,-1
"Markus Niemelainen","MARKUS.NIEMELAINEN","8479338","21-22","EDM","D","L",1998-06-08,23,2016,3,63,20,263.88,0,0,1,1,12,15,26,0.24,0,0,1.6,19,10,4,82,40,2,3,0,0,1,0,0,0
"Martin Fehervary","MARTIN.FEHERVARY","8480796","21-22","WSH","D","L",1999-10-06,21,2018,2,46,65,1277.13,5,5,2,12,77,103,143,2.9,6.49,4.85,2.82,102,31,12,193,161,11,8,0,0,-3,0,0,0
"Martin Frk","MARTIN.FRK","8476924","21-22","L.A","R","R",1993-10-05,27,2012,2,49,6,84.18,2,0,0,2,15,22,28,1.69,13.33,9.09,7.68,0,5,0,11,6,1,1,0,0,0,0,0,0
"Martin Kaut","MARTIN.KAUT","8480822","21-22","COL","R","R",1999-10-02,21,2018,1,16,6,52.85,0,0,0,0,1,2,4,0.18,0,0,9,3,0,1,6,4,0,0,0,0,0,0,0,0
"Martin Necas","MARTIN.NECAS","8480039","21-22","CAR","C","R",1999-01-15,22,2017,1,12,62,1009.1,13,16,6,35,120,174,221,12.05,10.83,7.47,6.93,17,58,24,50,92,12,14,0,0,2,29,38,-9
"Mason Appleton","MASON.APPLETON","8478891","21-22","SEA","C","R",1996-01-15,25,2015,6,168,49,700.88,6,8,3,17,68,94,119,7.26,8.82,6.38,7.72,12,7,8,39,68,7,8,0,0,1,8,12,-4
"Mason Appleton","MASON.APPLETON","8478891","21-22","WPG","C","R",1996-01-15,25,2015,6,168,4,61.87,0,0,0,0,6,9,12,0.41,0,0,4.56,2,3,0,8,9,0,1,0,0,1,0,0,0
"Mason Geertsen","MASON.GEERTSEN","8477419","21-22","N.J","D","L",1995-04-19,26,2013,4,93,23,159.97,0,0,0,0,9,14,17,0.62,0,0,4.43,7,3,4,55,14,6,7,4,4,1,0,0,0
"Mason Marchment","MASON.MARCHMENT","8478975","21-22","FLA","L","L",1995-06-18,26,2013,NA,NA,40,553.78,14,11,11,36,86,116,150,12.05,16.28,12.07,10.39,7,10,20,86,96,15,19,1,1,4,7,26,-19
"Mason McTavish","MASON.MCTAVISH","8482745","21-22","ANA","C","L",2003-01-30,18,2021,1,3,9,117.72,2,0,1,3,12,15,16,1.65,16.67,13.33,11,6,0,2,8,7,1,3,0,0,2,0,3,-3
"Mathew Barzal","MATHEW.BARZAL","8478445","21-22","NYI","C","R",1997-05-26,24,2015,1,16,55,995.62,12,15,15,42,128,166,205,15.1,9.38,7.23,9.1,12,64,33,29,47,7,18,0,0,11,186,208,-22
"Mathieu Joseph","MATHIEU.JOSEPH","8478472","21-22","T.B","R","L",1997-02-09,24,2015,4,120,58,794.4,8,5,5,18,67,96,113,7.79,11.94,8.33,8.11,20,15,36,85,100,9,15,1,1,6,18,26,-8
"Mathieu Olivier","MATHIEU.OLIVIER","8479671","21-22","NSH","R","R",1997-02-11,24,2015,NA,NA,8,85.82,0,1,0,1,3,5,8,0.43,0,0,8.6,4,2,3,17,6,1,0,2,2,-1,0,1,-1
"Mathieu Perreault","MATHIEU.PERREAULT","8473618","21-22","MTL","C","L",1988-01-05,33,2006,6,177,19,221.1,3,0,2,5,21,26,35,3.21,14.29,11.54,12.35,8,6,5,21,10,2,6,0,0,4,33,33,0
"Matias MacCelli","MATIAS.MACCELLI","8481711","21-22","ARI","L","L",2000-10-14,20,2019,4,98,13,179.03,1,1,3,5,6,7,14,0.82,16.67,14.29,11.71,5,14,4,5,14,2,0,0,0,-2,0,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","8475692","21-22","MIN","C/R","L",1987-09-01,34,2005,NA,NA,56,1047.05,19,33,15,67,124,158,204,11.04,15.32,12.03,6.99,28,35,36,28,35,9,15,0,0,6,18,28,-10
"Matt Benning","MATT.BENNING","8476988","21-22","NSH","D","R",1994-05-25,27,2012,6,175,54,900.08,0,6,4,10,50,62,94,1.4,0,0,2.26,58,25,7,69,84,15,10,1,1,-5,0,0,0
"Matt Boldy","MATT.BOLDY","8481557","21-22","MIN","L","L",2001-04-05,20,2019,1,12,33,526.37,12,8,4,24,77,104,144,6.65,15.58,11.54,6.39,17,16,20,20,52,4,4,0,0,0,8,13,-5
"Matt Duchene","MATT.DUCHENE","8475168","21-22","NSH","C","L",1991-01-16,30,2009,1,3,62,1169.77,34,17,16,67,176,238,286,23.1,19.32,14.29,9.71,22,60,20,20,62,11,13,0,0,2,102,82,20
"Matt Dumba","MATT.DUMBA","8476856","21-22","MIN","D","R",1994-07-25,27,2012,1,7,51,1195.17,5,12,7,24,110,142,232,6.49,4.55,3.52,4.57,75,26,13,107,57,19,10,1,1,-9,0,0,0
"Matt Grzelcyk","MATT.GRZELCYK","8476891","21-22","BOS","D","L",1994-01-05,27,2012,3,85,58,1093.32,3,7,10,20,94,124,173,3.3,3.19,2.42,2.66,72,30,19,31,55,10,4,0,0,-6,0,0,0
"Matt Irwin","MATT.IRWIN","8475625","21-22","WSH","D","L",1987-11-29,33,2006,NA,NA,15,183.45,0,0,2,2,25,29,40,0.62,0,0,2.14,21,7,2,33,24,2,2,0,0,0,0,0,0
"Matt Kiersted","MATT.KIERSTED","8482641","21-22","FLA","D","L",1998-04-14,23,2016,NA,NA,8,104.25,1,1,0,2,7,9,13,0.31,14.29,11.11,3.44,16,3,3,6,16,0,1,0,0,1,0,0,0
"Matt Luff","MATT.LUFF","8479644","21-22","NSH","R","R",1997-05-05,24,2015,NA,NA,16,147.27,3,3,0,6,17,21,25,2.02,17.65,14.29,9.62,1,2,2,23,12,1,2,0,0,1,2,0,2
"Matt Martin","MATT.MARTIN","8474709","21-22","NYI","L","L",1989-05-08,32,2008,5,148,53,610.02,2,1,1,4,51,65,81,5.45,3.92,3.08,8.38,21,12,7,187,44,11,8,5,5,-3,7,7,0
"Matt Nieto","MATT.NIETO","8476442","21-22","S.J","L","L",1992-11-05,28,2011,2,47,54,761.68,5,7,0,12,56,74,87,5.05,8.93,6.76,6.82,38,12,18,78,79,4,14,1,1,10,2,11,-9
"Matt Roy","MATT.ROY","8478911","21-22","L.A","D","R",1995-03-01,26,2015,7,194,58,1212.52,1,14,2,17,140,184,250,5.29,0.71,0.54,2.88,87,43,5,104,115,11,4,0,0,-7,0,0,0
"Matt Tennyson","MATT.TENNYSON","8476807","21-22","NSH","D","R",1990-04-23,31,2008,NA,NA,8,103.28,0,2,1,3,5,8,11,0.17,0,0,2.12,4,7,1,12,14,2,0,0,0,-2,0,0,0
"Matthew Highmore","MATTHEW.HIGHMORE","8478146","21-22","VAN","C","L",1996-02-27,25,2014,NA,NA,39,491.72,4,2,4,10,48,62,74,4.64,8.33,6.45,7.48,35,6,13,38,61,6,7,0,0,1,1,2,-1
"Matthew Tkachuk","MATTHEW.TKACHUK","8479314","21-22","CGY","L","L",1997-12-11,23,2016,1,6,65,1152.82,32,32,18,82,208,309,373,29.8,15.38,10.36,9.64,14,66,30,72,47,27,28,0,0,1,19,15,4
"Mattias Ekholm","MATTIAS.EKHOLM","8475218","21-22","NSH","D","L",1990-05-24,31,2009,4,102,61,1431.17,5,7,8,20,110,168,243,7.57,4.55,2.98,4.51,73,46,22,52,78,17,10,0,1,-6,0,0,0
"Mattias Janmark","MATTIAS.JANMARK","8477406","21-22","VGK","C","L",1992-12-08,28,2013,3,79,53,755.12,9,6,5,20,70,96,115,10.2,12.86,9.38,10.62,23,15,27,17,64,7,9,1,1,2,9,15,-6
"Mattias Norlinder","MATTIAS.NORLINDER","8481555","21-22","MTL","D","L",2000-04-12,21,2019,3,64,6,73.75,0,0,1,1,2,2,3,0.07,0,0,3.5,3,0,0,4,6,1,0,0,0,-1,0,0,0
"Mattias Samuelsson","MATTIAS.SAMUELSSON","8480807","21-22","BUF","D","L",2000-03-14,21,2018,2,32,29,557.87,0,4,2,6,29,35,54,1.51,0,0,4.31,44,20,3,61,53,5,7,0,0,2,0,0,0
"Max Comtois","MAX.COMTOIS","8480031","21-22","ANA","L","L",1999-01-08,22,2017,2,50,41,610.92,3,4,4,11,57,91,108,7.32,5.26,3.3,8.04,14,32,8,87,53,16,13,2,2,-3,22,21,1
"Max Domi","MAX.DOMI","8477503","21-22","CBJ","C","L",1995-03-02,26,2013,1,12,53,711.37,9,15,8,32,77,108,160,8.28,11.69,8.33,7.67,7,26,28,15,24,16,12,1,1,-4,11,12,-1
"Max McCormick","MAX.MCCORMICK","8476323","21-22","SEA","L","L",1992-05-01,29,2011,6,171,10,81,0,0,0,0,8,13,15,0.6,0,0,4.62,3,1,2,11,9,5,1,0,0,-4,2,2,0
"Max Pacioretty","MAX.PACIORETTY","8474157","21-22","VGK","L","L",1988-11-20,32,2007,1,22,29,502.8,15,7,7,29,106,140,181,10.83,14.15,10.71,7.74,15,21,10,23,45,6,5,1,1,-1,1,4,-3
"Max Willman","MAX.WILLMAN","8478051","21-22","PHI","C","L",1995-02-13,26,2014,5,121,41,482.53,4,0,2,6,65,80,100,4.43,6.15,5,5.54,10,8,14,53,74,8,5,0,0,-3,2,5,-3
"Maxim Mamin","MAXIM.MAMIN","8479553","21-22","FLA","C","L",1995-01-13,26,2016,6,175,31,371.95,5,3,2,10,37,51,65,5.4,13.51,9.8,10.59,16,18,9,46,32,3,2,1,1,-1,0,0,0
"Maxime Lajoie","MAXIME.LAJOIE","8479320","21-22","CAR","D","L",1997-11-05,23,2016,5,133,5,62.7,0,0,0,0,6,10,18,0.36,0,0,3.6,5,1,0,3,5,0,0,0,0,0,0,0,0
"Michael Amadio","MICHAEL.AMADIO","8478020","21-22","VGK","C","R",1996-05-13,25,2014,3,90,39,460.62,7,4,2,13,44,58,80,5.46,15.91,12.07,9.41,13,6,20,28,56,4,9,0,0,5,21,32,-11
"Michael Bunting","MICHAEL.BUNTING","8478047","21-22","TOR","L","L",1995-09-17,25,2014,4,117,65,1020.25,20,20,10,50,142,198,243,19.11,14.08,10.1,9.65,15,19,30,62,80,22,37,0,0,15,4,8,-4
"Michael Carcone","MICHAEL.CARCONE","8479619","21-22","ARI","L","L",1996-05-19,25,2014,NA,NA,6,71.5,1,0,0,1,14,17,22,1.13,7.14,5.88,6.65,2,1,2,7,9,0,0,0,0,0,0,3,-3
"Michael Del Zotto","MICHAEL.DEL ZOTTO","8474584","21-22","OTT","D","L",1990-06-24,31,2008,1,20,13,228.82,2,3,4,9,20,28,43,0.49,10,7.14,1.75,18,8,3,26,19,2,0,0,0,-2,0,0,0
"Michael McCarron","MICHAEL.MCCARRON","8477446","21-22","NSH","R","R",1995-03-07,26,2013,1,25,43,442.03,4,5,2,11,44,59,73,4.7,9.09,6.78,7.97,28,18,11,105,67,10,2,7,7,-8,138,135,3
"Michael McLeod","MICHAEL.MCLEOD","8479415","21-22","N.J","C","R",1998-02-03,23,2016,1,12,62,858.58,6,3,6,15,71,95,108,6.16,8.45,6.32,6.48,27,24,39,113,79,12,11,4,4,-1,522,384,138
"Michael Pezzetta","MICHAEL.PEZZETTA","8479543","21-22","MTL","C/L","L",1998-03-13,23,2016,6,160,44,341.32,5,3,0,8,40,53,62,4.03,12.5,9.43,7.6,7,23,2,132,36,14,10,4,4,-4,5,5,0
"Michael Raffl","MICHAEL.RAFFL","8477290","21-22","DAL","L","L",1988-12-01,32,2007,NA,NA,58,838.3,6,8,0,14,78,102,119,8.13,7.69,5.88,7.97,26,27,29,99,75,7,19,0,0,12,12,8,4
"Michael Rasmussen","MICHAEL.RASMUSSEN","8479992","21-22","DET","C","L",1999-04-17,22,2017,1,9,64,913.85,8,8,3,19,101,138,157,13.42,7.92,5.8,9.72,50,15,23,92,96,21,21,0,0,0,344,351,-7
"Michael Sgarbossa","MICHAEL.SGARBOSSA","8475958","21-22","WSH","C","L",1992-07-25,29,2010,NA,NA,10,98.95,2,2,0,4,11,13,14,1.83,18.18,15.38,14.08,2,3,1,7,7,0,2,0,0,2,41,31,10
"Michael Stone","MICHAEL.STONE","8474628","21-22","CGY","D","R",1990-06-07,31,2008,3,69,4,69.78,0,0,1,1,9,13,21,0.18,0,0,1.38,8,2,0,14,7,0,0,0,0,0,0,0,0
"Michal Kempny","MICHAL.KEMPNY","8479482","21-22","WSH","D","L",1990-09-08,31,2008,NA,NA,15,237.58,1,0,1,2,10,20,40,0.59,10,5,2.95,19,6,1,22,28,8,3,0,0,-5,0,0,0
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","21-22","NYR","C","R",1993-04-18,28,2011,1,6,66,1299.35,26,28,14,68,187,268,322,20.71,13.9,9.7,7.73,41,39,45,51,55,6,12,0,0,6,553,523,30
